txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,health_state,success_probability,success,latency_ms
14213,1366,41.24,SBI,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,134.04
14214,1366,202.49,Axis,Visa,CARD,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,96.84
14215,1366,257.82,BOB,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,143.06
14216,1366,175.7,SBI,Mastercard,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,114.96
14217,1366,200.56,HDFC,UPI,UPI,Electronics,Web,LOW,R4,HEALTHY,0.983,1,173.78
14218,1366,360.12,Kotak,UPI,UPI,Fuel,Web,LOW,R4,HEALTHY,0.983,1,146.15
14219,1366,4603.23,ICICI,Mastercard,CARD,Travel,iOS,LOW,R1,HEALTHY,0.986,1,112.62
14220,1366,162.35,ICICI,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,160.27
14221,1367,119.1,Axis,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,161.28
14222,1367,2777.08,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,113.55
14223,1367,409.78,Axis,Rupay,CARD,Fuel,Android,MEDIUM,R3,HEALTHY,0.979,1,116.38
14224,1367,61.6,HDFC,Visa,CARD,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,98.38
14225,1367,382.35,HDFC,UPI,UPI,Food,Android,MEDIUM,R1,HEALTHY,0.986,1,146.25
14226,1367,111.09,SBI,Mastercard,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,99.44
14227,1367,344.93,ICICI,Visa,CARD,Healthcare,Web,MEDIUM,R3,HEALTHY,0.979,1,106.1
14228,1367,171.35,Kotak,Visa,CARD,Fuel,Android,LOW,R2,HEALTHY,0.981,1,88.28
14229,1367,964.29,HDFC,UPI,UPI,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,143.99
14230,1367,743.6,Kotak,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,69.28
14231,1367,329.27,HDFC,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,134.61
14232,1367,96.45,HDFC,UPI,UPI,Electronics,Web,LOW,R4,HEALTHY,0.983,1,185.24
14233,1367,169.92,ICICI,UPI,UPI,Travel,Web,LOW,R3,HEALTHY,0.979,1,109.74
14234,1368,248.44,HDFC,Mastercard,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,103.6
14235,1368,319.07,SBI,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,130.33
14236,1368,1058.97,SBI,UPI,UPI,Food,Android,MEDIUM,R1,HEALTHY,0.986,1,142.87
14237,1368,118.94,SBI,Visa,CARD,Fuel,iOS,LOW,R4,HEALTHY,0.983,1,176.42
14238,1368,30.26,SBI,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,143.73
14239,1368,1617.26,Axis,UPI,UPI,Shopping,Android,LOW,R2,HEALTHY,0.981,1,84.24
14240,1368,171.38,ICICI,Visa,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,163.84
14241,1369,1415.55,Kotak,UPI,UPI,Food,iOS,HIGH,R2,HEALTHY,0.981,1,79.49
14242,1369,152.47,SBI,Visa,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,1,151.44
14243,1369,186.11,ICICI,UPI,UPI,Fuel,Android,LOW,R4,HEALTHY,0.983,1,168.76
14244,1369,85.03,HDFC,UPI,UPI,Travel,iOS,MEDIUM,R2,HEALTHY,0.981,1,81.25
14245,1369,370.88,SBI,UPI,UPI,Food,Android,LOW,R4,HEALTHY,0.983,1,168.46
14246,1369,712.76,HDFC,UPI,UPI,Fuel,Web,LOW,R4,HEALTHY,0.983,1,173.52
14247,1369,94.56,HDFC,UPI,UPI,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,146.14
14248,1369,206.68,ICICI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,116.15
14249,1369,150.6,SBI,Mastercard,CARD,Electronics,Android,LOW,R1,HEALTHY,0.986,0,135.03
14250,1369,727.66,HDFC,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,162.97
14251,1369,79.15,BOB,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,113.4
14252,1369,764.86,BOB,Visa,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,122.93
14253,1369,261.5,HDFC,Visa,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,113.27
14254,1369,1648.65,ICICI,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,121.79
14255,1369,159.49,SBI,Mastercard,CARD,Shopping,Web,LOW,R1,HEALTHY,0.986,1,157.99
14256,1370,10.4,HDFC,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,95.85
14257,1370,22.68,SBI,UPI,UPI,Fuel,iOS,MEDIUM,R4,HEALTHY,0.983,1,193.04
14258,1370,1593.59,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,106.41
14259,1370,185.79,Axis,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,177.8
14260,1370,2244.08,BOB,UPI,UPI,Electronics,iOS,LOW,R1,HEALTHY,0.986,1,121.51
14261,1370,2271.23,Axis,Mastercard,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,159.81
14262,1370,728.3,HDFC,UPI,UPI,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,147.94
14263,1370,198.91,HDFC,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,109.47
14264,1370,40.6,HDFC,UPI,UPI,Travel,Web,LOW,R3,HEALTHY,0.979,1,97.26
14265,1370,64.96,Kotak,Visa,CARD,Fuel,Android,LOW,R2,HEALTHY,0.981,1,86.99
14266,1371,380.32,SBI,UPI,UPI,Electronics,Web,LOW,R1,HEALTHY,0.986,1,155.56
14267,1371,4360.94,Axis,UPI,UPI,Shopping,Web,LOW,R4,HEALTHY,0.983,1,189.95
14268,1371,156.4,SBI,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,114.45
14269,1371,27.53,ICICI,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,77.22
14270,1371,313.11,HDFC,UPI,UPI,Food,Android,LOW,R2,HEALTHY,0.981,1,93.77
14271,1371,159.94,ICICI,Mastercard,CARD,Travel,Web,LOW,R1,HEALTHY,0.986,1,128.43
14272,1371,44.34,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,121.22
14273,1371,262.13,Axis,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,155.88
14274,1371,205.72,HDFC,Mastercard,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,166.18
14275,1371,173.64,HDFC,UPI,UPI,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,166.19
14276,1371,194.01,Kotak,Mastercard,CARD,Food,Android,LOW,R4,HEALTHY,0.983,1,178.68
14277,1372,32.67,ICICI,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,109.06
14278,1372,257.61,ICICI,UPI,UPI,Travel,Android,LOW,R1,HEALTHY,0.986,1,126.48
14279,1372,317.01,ICICI,UPI,UPI,Food,Android,LOW,R3,HEALTHY,0.979,1,122.92
14280,1372,629.13,Axis,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,130.11
14281,1372,269.56,ICICI,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,130.7
14282,1372,769.48,ICICI,UPI,UPI,Shopping,Web,MEDIUM,R4,HEALTHY,0.983,1,205.87
14283,1372,71.41,Axis,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,142.81
14284,1372,446.38,Axis,Mastercard,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,103.66
14285,1372,24.93,Kotak,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,0,145.59
14286,1372,826.22,SBI,Mastercard,CARD,Food,iOS,LOW,R1,HEALTHY,0.986,1,127.31
14287,1372,107.9,Kotak,UPI,UPI,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,101.21
14288,1373,904.54,HDFC,Visa,CARD,Travel,Web,LOW,R2,HEALTHY,0.981,1,79.73
14289,1373,2031.81,Axis,UPI,UPI,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,115.32
14290,1373,2261.64,Axis,UPI,UPI,Food,Android,LOW,R2,HEALTHY,0.981,1,97.02
14291,1373,583.26,HDFC,UPI,UPI,Healthcare,Web,LOW,R4,HEALTHY,0.983,1,160.14
14292,1373,255.05,SBI,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,146.63
14293,1374,204.39,ICICI,Mastercard,CARD,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,136.93
14294,1374,1153.83,ICICI,UPI,UPI,Shopping,Web,MEDIUM,R2,HEALTHY,0.981,1,83.34
14295,1374,164.45,HDFC,Mastercard,CARD,Electronics,Web,MEDIUM,R3,HEALTHY,0.979,1,105.77
14296,1374,1806.08,SBI,Visa,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,165.28
14297,1374,14.11,SBI,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,104.23
14298,1374,99.12,Axis,Rupay,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,101.67
14299,1374,80.54,SBI,UPI,UPI,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,116.45
14300,1374,759.17,SBI,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,142.0
14301,1375,1486.54,BOB,Rupay,CARD,Food,iOS,HIGH,R3,HEALTHY,0.979,1,111.99
14302,1375,498.0,HDFC,Visa,CARD,Shopping,Web,MEDIUM,R2,HEALTHY,0.981,1,76.4
14303,1375,355.46,BOB,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,185.78
14304,1375,29.34,ICICI,Mastercard,CARD,Fuel,Web,LOW,R1,HEALTHY,0.986,1,134.71
14305,1375,570.14,HDFC,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,171.3
14306,1375,416.79,BOB,UPI,UPI,Food,Android,MEDIUM,R3,HEALTHY,0.979,1,108.26
14307,1375,9431.68,ICICI,Rupay,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,103.56
14308,1375,1692.09,Kotak,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,166.24
14309,1375,230.99,Axis,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,114.82
14310,1375,159.47,HDFC,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,148.32
14311,1375,456.85,HDFC,Mastercard,CARD,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,134.96
14312,1375,2092.97,ICICI,Visa,CARD,Shopping,Web,LOW,R4,HEALTHY,0.983,1,154.63
14313,1375,41.22,SBI,UPI,UPI,Healthcare,iOS,LOW,R4,HEALTHY,0.983,1,156.12
14314,1375,186.3,Kotak,Mastercard,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,148.33
14315,1375,173.73,SBI,Visa,CARD,Shopping,Web,LOW,R1,HEALTHY,0.986,1,148.99
14316,1375,253.02,HDFC,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,118.66
14317,1375,616.04,HDFC,UPI,UPI,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,98.96
14318,1375,155.5,HDFC,Visa,CARD,Shopping,Web,LOW,R4,HEALTHY,0.983,1,155.6
14319,1375,77.65,Axis,Mastercard,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,105.56
14320,1376,34.4,SBI,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,123.59
14321,1376,441.91,Kotak,Rupay,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,125.03
14322,1376,1749.65,HDFC,UPI,UPI,Shopping,Android,MEDIUM,R2,HEALTHY,0.981,1,90.89
14323,1376,214.53,Axis,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,157.82
14324,1376,162.27,HDFC,Mastercard,CARD,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,149.1
14325,1376,25.53,BOB,Mastercard,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,116.16
14326,1377,116.82,SBI,Visa,CARD,Travel,Android,LOW,R1,HEALTHY,0.986,1,147.22
14327,1377,184.27,SBI,UPI,UPI,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,183.57
14328,1377,313.85,Kotak,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,111.87
14329,1377,6542.68,Axis,Visa,CARD,Healthcare,Android,MEDIUM,R3,HEALTHY,0.979,1,107.9
14330,1377,177.34,HDFC,UPI,UPI,Travel,Android,LOW,R1,HEALTHY,0.986,0,132.64
14331,1377,50.15,Axis,UPI,UPI,Shopping,Web,LOW,R1,HEALTHY,0.986,1,174.59
14332,1377,107.97,BOB,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,119.19
14333,1377,84.03,SBI,UPI,UPI,Shopping,Android,MEDIUM,R1,HEALTHY,0.986,1,141.34
14334,1377,476.59,SBI,Visa,CARD,Fuel,Web,LOW,R2,HEALTHY,0.981,1,80.67
14335,1377,841.17,SBI,Visa,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,149.27
14336,1377,2556.64,Kotak,Visa,CARD,Food,Web,LOW,R1,HEALTHY,0.986,1,132.75
14337,1377,223.99,SBI,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,140.73
14338,1377,3310.7,ICICI,UPI,UPI,Fuel,iOS,LOW,R2,HEALTHY,0.981,1,88.56
14339,1377,608.07,HDFC,UPI,UPI,Food,Android,LOW,R2,HEALTHY,0.981,1,81.5
14340,1378,333.48,ICICI,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,132.85
14341,1378,61.49,BOB,Mastercard,CARD,Shopping,Android,MEDIUM,R3,HEALTHY,0.979,1,109.59
14342,1378,328.01,Axis,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,103.34
14343,1378,1579.92,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,70.2
14344,1378,27.88,SBI,UPI,UPI,Healthcare,iOS,LOW,R1,HEALTHY,0.986,1,134.01
14345,1378,43.84,Kotak,Visa,CARD,Shopping,Web,MEDIUM,R1,HEALTHY,0.986,1,127.09
14346,1378,149.66,BOB,Visa,CARD,Shopping,Android,MEDIUM,R1,HEALTHY,0.986,1,130.81
14347,1378,287.61,Axis,Visa,CARD,Shopping,Web,LOW,R2,HEALTHY,0.981,1,91.5
14348,1378,353.08,SBI,UPI,UPI,Healthcare,Web,LOW,R1,HEALTHY,0.986,1,151.7
14349,1378,1006.64,SBI,Rupay,CARD,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,119.05
14350,1379,186.66,HDFC,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,100.47
14351,1379,139.31,ICICI,UPI,UPI,Food,Web,LOW,R2,HEALTHY,0.981,1,84.5
14352,1379,271.67,SBI,UPI,UPI,Electronics,Android,LOW,R2,HEALTHY,0.981,1,83.35
14353,1379,1223.3,BOB,Rupay,CARD,Electronics,iOS,MEDIUM,R3,HEALTHY,0.979,1,114.42
14354,1379,1466.33,SBI,UPI,UPI,Food,Android,HIGH,R4,HEALTHY,0.983,1,180.55
14355,1379,24.51,ICICI,Visa,CARD,Fuel,Web,LOW,R1,HEALTHY,0.986,1,151.36
14356,1379,208.5,HDFC,UPI,UPI,Healthcare,Web,LOW,R3,HEALTHY,0.979,1,126.84
14357,1379,1443.0,Kotak,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,164.9
14358,1380,207.29,ICICI,UPI,UPI,Travel,Android,LOW,R4,HEALTHY,0.983,1,183.09
14359,1380,296.83,SBI,Mastercard,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,142.6
14360,1380,85.75,HDFC,Rupay,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,96.72
14361,1380,403.31,Axis,Visa,CARD,Healthcare,iOS,LOW,R4,HEALTHY,0.983,1,179.53
14362,1380,74.21,Axis,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,86.64
14363,1381,219.47,ICICI,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,131.28
14364,1381,157.38,SBI,Mastercard,CARD,Food,Web,LOW,R4,HEALTHY,0.983,1,183.64
14365,1381,13.74,Axis,Visa,CARD,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,133.64
14366,1381,262.3,ICICI,UPI,UPI,Travel,iOS,LOW,R1,HEALTHY,0.986,1,153.96
14367,1381,446.35,HDFC,Visa,CARD,Healthcare,Android,LOW,R3,HEALTHY,0.979,1,91.97
14368,1381,51.39,Kotak,UPI,UPI,Fuel,iOS,LOW,R4,HEALTHY,0.983,1,177.98
14369,1381,751.73,Kotak,Rupay,CARD,Shopping,Android,MEDIUM,R3,HEALTHY,0.979,1,92.97
14370,1382,110.95,HDFC,Visa,CARD,Travel,Android,LOW,R1,HEALTHY,0.986,1,151.61
14371,1382,696.59,Axis,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,112.1
14372,1382,241.39,ICICI,UPI,UPI,Shopping,Web,LOW,R2,HEALTHY,0.981,1,93.59
14373,1382,42.55,HDFC,Mastercard,CARD,Shopping,Web,MEDIUM,R1,HEALTHY,0.986,1,127.15
14374,1382,765.64,HDFC,UPI,UPI,Food,Android,LOW,R1,HEALTHY,0.986,1,176.01
14375,1382,145.08,HDFC,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,99.3
14376,1382,138.52,SBI,Visa,CARD,Travel,Web,LOW,R1,HEALTHY,0.986,1,147.8
14377,1382,142.93,BOB,Mastercard,CARD,Healthcare,Web,LOW,R3,HEALTHY,0.979,1,101.25
14378,1383,6500.52,ICICI,Visa,CARD,Fuel,iOS,MEDIUM,R2,HEALTHY,0.981,1,81.15
14379,1383,211.43,HDFC,Visa,CARD,Shopping,Web,LOW,R4,HEALTHY,0.983,1,168.13
14380,1384,410.98,HDFC,Visa,CARD,Electronics,Web,LOW,R1,HEALTHY,0.986,0,122.38
14381,1384,7435.56,HDFC,UPI,UPI,Shopping,iOS,HIGH,R2,HEALTHY,0.981,1,94.24
14382,1384,2010.52,SBI,UPI,UPI,Fuel,iOS,MEDIUM,R2,HEALTHY,0.981,1,77.78
14383,1385,1143.9,HDFC,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,153.6
14384,1385,388.47,HDFC,Mastercard,CARD,Shopping,Android,LOW,R1,HEALTHY,0.986,1,124.9
14385,1385,130.79,HDFC,Rupay,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,105.9
14386,1386,206.96,Kotak,UPI,UPI,Travel,Android,MEDIUM,R1,HEALTHY,0.986,1,150.6
14387,1386,114.16,SBI,UPI,UPI,Shopping,iOS,LOW,R2,HEALTHY,0.981,1,74.06
14388,1386,83.26,Axis,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,122.89
14389,1386,416.41,HDFC,UPI,UPI,Electronics,Web,LOW,R1,HEALTHY,0.986,1,127.47
14390,1386,214.9,SBI,Mastercard,CARD,Fuel,iOS,LOW,R1,HEALTHY,0.986,1,149.87
14391,1387,461.17,SBI,UPI,UPI,Healthcare,Android,LOW,R1,HEALTHY,0.986,1,141.99
14392,1387,1414.49,BOB,Rupay,CARD,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,115.06
14393,1387,738.65,SBI,UPI,UPI,Fuel,iOS,MEDIUM,R3,HEALTHY,0.979,1,120.93
14394,1387,323.49,HDFC,UPI,UPI,Food,iOS,LOW,R3,HEALTHY,0.979,1,128.31
14395,1387,159.21,SBI,Mastercard,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,110.78
14396,1387,402.1,BOB,UPI,UPI,Electronics,Android,LOW,R2,HEALTHY,0.981,1,85.44
14397,1388,20.74,ICICI,UPI,UPI,Food,iOS,LOW,R1,HEALTHY,0.986,1,137.71
14398,1388,64.85,HDFC,UPI,UPI,Fuel,Android,LOW,R1,HEALTHY,0.986,1,159.42
14399,1388,276.28,Axis,Mastercard,CARD,Food,iOS,LOW,R4,HEALTHY,0.983,1,199.94
14400,1388,106.1,SBI,Mastercard,CARD,Fuel,Android,LOW,R1,HEALTHY,0.986,1,138.54
14401,1389,133.94,ICICI,Mastercard,CARD,Fuel,Android,MEDIUM,R1,HEALTHY,0.986,1,120.2
14402,1389,72.5,Axis,Rupay,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,125.74
14403,1389,437.28,HDFC,UPI,UPI,Travel,Android,HIGH,R3,HEALTHY,0.979,1,129.97
14404,1389,32.2,SBI,Visa,CARD,Fuel,iOS,LOW,R2,DEGRADED,0.7848,1,153.55
14405,1389,329.62,SBI,Mastercard,CARD,Shopping,Android,LOW,R4,HEALTHY,0.983,1,187.4
14406,1389,1522.0,ICICI,UPI,UPI,Shopping,iOS,MEDIUM,R1,HEALTHY,0.986,1,142.33
14407,1389,468.67,ICICI,UPI,UPI,Shopping,Web,LOW,R3,HEALTHY,0.979,1,106.49
14408,1390,91.15,Axis,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,123.25
14409,1391,1502.65,SBI,Mastercard,CARD,Travel,iOS,LOW,R1,HEALTHY,0.986,1,136.35
14410,1391,3465.16,ICICI,UPI,UPI,Food,Android,LOW,R3,HEALTHY,0.979,1,138.95
14411,1391,242.85,ICICI,UPI,UPI,Travel,Web,LOW,R3,HEALTHY,0.979,1,114.5
14412,1391,487.66,Axis,Mastercard,CARD,Food,iOS,MEDIUM,R1,HEALTHY,0.986,1,152.6
14413,1392,98.79,SBI,Visa,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,128.54
14414,1392,263.45,SBI,Mastercard,CARD,Food,iOS,LOW,R1,HEALTHY,0.986,1,152.21
14415,1393,250.05,HDFC,UPI,UPI,Travel,iOS,LOW,R4,HEALTHY,0.983,1,187.38
14416,1393,98.48,BOB,Rupay,CARD,Healthcare,Web,LOW,R3,HEALTHY,0.979,1,132.6
14417,1393,3308.99,HDFC,UPI,UPI,Electronics,Web,MEDIUM,R3,HEALTHY,0.979,1,125.64
14418,1393,797.71,ICICI,UPI,UPI,Healthcare,iOS,LOW,R2,DEGRADED,0.7848,1,169.81
14419,1393,377.78,SBI,Rupay,CARD,Food,Android,LOW,R3,HEALTHY,0.979,1,111.57
14420,1394,5802.02,Axis,Rupay,CARD,Healthcare,iOS,LOW,R3,HEALTHY,0.979,1,126.92
14421,1394,1183.91,HDFC,UPI,UPI,Healthcare,Web,LOW,R4,HEALTHY,0.983,1,169.22
14422,1395,382.82,SBI,UPI,UPI,Healthcare,Web,LOW,R3,HEALTHY,0.979,1,119.95
14423,1395,391.5,HDFC,UPI,UPI,Healthcare,iOS,LOW,R4,HEALTHY,0.983,1,163.85
14424,1395,262.4,SBI,UPI,UPI,Food,Web,LOW,R1,HEALTHY,0.986,1,138.98
14425,1395,37.32,Axis,Visa,CARD,Electronics,iOS,LOW,R4,HEALTHY,0.983,1,174.53
14426,1395,811.37,SBI,UPI,UPI,Shopping,Android,LOW,R1,HEALTHY,0.986,1,129.12
14427,1395,10.0,Axis,Rupay,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,122.84
14428,1395,1508.18,Axis,UPI,UPI,Shopping,Web,MEDIUM,R3,HEALTHY,0.979,1,103.46
14429,1396,118.16,HDFC,Rupay,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,118.08
14430,1396,28.01,HDFC,Visa,CARD,Food,iOS,LOW,R3,HEALTHY,0.979,1,112.15
14431,1396,568.22,SBI,Mastercard,CARD,Food,Android,LOW,R1,HEALTHY,0.986,1,157.26
14432,1396,35.14,HDFC,UPI,UPI,Travel,iOS,HIGH,R2,DEGRADED,0.7848,1,157.12
14433,1396,96.53,HDFC,Visa,CARD,Electronics,Web,LOW,R1,HEALTHY,0.986,1,150.63
14434,1396,222.42,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,120.3
14435,1396,556.2,HDFC,UPI,UPI,Shopping,Web,LOW,R4,HEALTHY,0.983,1,206.76
14436,1396,7128.46,SBI,Visa,CARD,Shopping,iOS,MEDIUM,R2,DEGRADED,0.7848,0,171.05
14437,1396,162.21,HDFC,Mastercard,CARD,Fuel,iOS,LOW,R3,HEALTHY,0.979,1,98.85
14438,1396,288.37,HDFC,UPI,UPI,Fuel,Web,LOW,R3,HEALTHY,0.979,1,136.47
14439,1396,4027.0,SBI,UPI,UPI,Fuel,iOS,MEDIUM,R4,HEALTHY,0.983,1,203.1
14440,1396,993.01,Axis,Mastercard,CARD,Shopping,iOS,HIGH,R3,HEALTHY,0.979,1,128.32
14441,1397,433.56,HDFC,UPI,UPI,Shopping,Android,LOW,R3,HEALTHY,0.979,1,123.18
14442,1397,364.39,SBI,Visa,CARD,Travel,Web,LOW,R3,HEALTHY,0.979,1,122.68
14443,1397,222.35,HDFC,UPI,UPI,Healthcare,Web,MEDIUM,R1,HEALTHY,0.986,1,150.01
14444,1398,45.17,HDFC,Rupay,CARD,Shopping,Android,LOW,R3,HEALTHY,0.979,1,99.99
14445,1398,1726.05,SBI,Visa,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,134.11
14446,1398,583.81,HDFC,UPI,UPI,Shopping,iOS,LOW,R1,HEALTHY,0.986,1,117.12
14447,1399,1073.79,ICICI,Rupay,CARD,Fuel,Android,LOW,R3,HEALTHY,0.979,1,124.41
14448,1399,13.13,Axis,Mastercard,CARD,Fuel,Web,LOW,R3,HEALTHY,0.979,1,83.6
14449,1399,207.0,Kotak,Mastercard,CARD,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,186.95
14450,1399,450.31,Kotak,Mastercard,CARD,Shopping,Web,HIGH,R1,HEALTHY,0.986,1,146.65
14451,1399,135.04,ICICI,Mastercard,CARD,Shopping,iOS,LOW,R3,HEALTHY,0.979,1,105.62
14452,1400,1335.92,SBI,Rupay,CARD,Electronics,Android,LOW,R3,HEALTHY,0.979,1,112.31
14453,1400,714.98,SBI,Rupay,CARD,Food,Web,LOW,R3,HEALTHY,0.979,1,111.91
14454,1400,69.27,SBI,UPI,UPI,Fuel,Web,LOW,R1,HEALTHY,0.986,1,167.65
14455,1401,138.42,ICICI,Rupay,CARD,Travel,iOS,MEDIUM,R3,HEALTHY,0.979,0,116.41
14456,1401,175.02,ICICI,UPI,UPI,Electronics,Web,LOW,R3,HEALTHY,0.979,1,113.93
14457,1401,120.54,ICICI,Visa,CARD,Shopping,iOS,LOW,R4,HEALTHY,0.983,1,208.45
14458,1401,2045.91,HDFC,Rupay,CARD,Shopping,Web,LOW,R3,HEALTHY,0.979,1,107.48
14459,1401,170.99,Kotak,Rupay,CARD,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,117.92
14460,1402,444.86,SBI,Rupay,CARD,Electronics,iOS,LOW,R3,HEALTHY,0.979,1,109.36
14461,1402,513.07,HDFC,UPI,UPI,Healthcare,Web,MEDIUM,R2,HEALTHY,0.981,1,109.43
14462,1402,472.79,HDFC,UPI,UPI,Fuel,iOS,LOW,R4,HEALTHY,0.983,1,169.43
