txn_id,minute,amount,bank,network,payment_method,merchant,device,risk,route_id,route_base_success_rate,route_base_latency_ms,route_cost_percent,route_success_rate_5m,route_success_rate_15m,route_avg_latency_5m,route_current_load,route_requests_1m,time_since_last_failure,route_flagged_down,bank_route_success_rate_15m,success
12701,1264,1753.06,Kotak,Mastercard,CARD,Travel,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.4444444444444444,0.6818181818181818,351.2677777777814,3.0,1.0,2.0,1.0,0.9676683149486497,1
12702,1264,198.03,SBI,UPI,UPI,Fuel,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.52392857142902,8.0,5.0,22.0,0.0,0.9727023043944266,1
12703,1264,1113.11,Kotak,Mastercard,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.4444444444444444,0.6818181818181818,351.2677777777814,3.0,1.0,2.0,1.0,0.9676683149486497,0
12704,1264,335.5,SBI,Visa,CARD,Electronics,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,83.52392857142902,8.0,5.0,22.0,0.0,0.9727023043944266,1
12705,1264,199.51,ICICI,UPI,UPI,Electronics,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.926829268292683,0.9606299212598425,107.2270731707359,17.0,7.0,1.0,0.0,0.9593714777596529,1
12706,1265,29.15,Axis,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,148.34884615384865,11.0,0.0,9.0,0.0,0.985063752276867,1
12707,1265,65.83,SBI,UPI,UPI,Healthcare,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.9265217391316,8.0,3.0,23.0,0.0,0.9757353816839348,1
12708,1265,525.89,Axis,Rupay,CARD,Healthcare,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9813609139669318,1
12709,1265,178.28,SBI,UPI,UPI,Shopping,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9842732711595987,1
12710,1265,41.14,HDFC,Mastercard,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9221498817134924,1
12711,1265,36.57,ICICI,UPI,UPI,Electronics,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9593714777596529,1
12712,1265,27.0,SBI,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.9265217391316,8.0,3.0,23.0,0.0,0.9757353816839348,1
12713,1265,383.65,SBI,UPI,UPI,Healthcare,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.5833333333333334,0.6875,353.9241666666688,6.0,5.0,1.0,1.0,0.7449691173540546,1
12714,1265,26.81,Axis,UPI,UPI,Shopping,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.5833333333333334,0.6875,353.9241666666688,6.0,5.0,1.0,1.0,0.9202559684961851,1
12715,1265,239.16,HDFC,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9221498817134924,1
12716,1265,274.82,SBI,UPI,UPI,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.5833333333333334,0.6875,353.9241666666688,6.0,5.0,1.0,1.0,0.7449691173540546,1
12717,1265,46.77,Axis,Mastercard,CARD,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9813609139669318,1
12718,1265,688.32,BOB,UPI,UPI,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9748372338553579,1
12719,1265,226.9,HDFC,UPI,UPI,Fuel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,148.34884615384865,11.0,0.0,9.0,0.0,0.9577049180327869,1
12720,1265,354.76,HDFC,UPI,UPI,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9221498817134924,1
12721,1265,4525.08,SBI,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.9265217391316,8.0,3.0,23.0,0.0,0.9757353816839348,1
12722,1265,49.21,ICICI,UPI,UPI,Food,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9593714777596529,1
12723,1265,813.59,ICICI,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.972972972972973,0.959349593495935,109.16972972973363,13.0,6.0,2.0,0.0,0.9593714777596529,1
12724,1265,109.72,Kotak,UPI,UPI,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.963855421686747,148.34884615384865,11.0,0.0,9.0,0.0,0.9831967213114754,1
12725,1265,471.72,HDFC,Visa,CARD,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.9265217391316,8.0,3.0,23.0,0.0,0.9774088036367669,1
12726,1266,108.24,Kotak,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.93167021259578,1
12727,1266,74.51,SBI,Visa,CARD,Food,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,86.3222727272739,7.0,4.0,24.0,0.0,0.9774088036367669,1
12728,1266,136.14,HDFC,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9238422755892861,1
12729,1266,92.86,ICICI,UPI,UPI,Food,iOS,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9492459016393443,1
12730,1266,933.85,SBI,Mastercard,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9842732711595987,1
12731,1266,52.47,Kotak,UPI,UPI,Fuel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,86.3222727272739,7.0,4.0,24.0,0.0,0.967242765273312,1
12732,1266,440.43,ICICI,Rupay,CARD,Fuel,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9604406493975568,1
12733,1266,417.58,SBI,Visa,CARD,Shopping,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9842732711595987,1
12734,1266,479.73,HDFC,Visa,CARD,Healthcare,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,86.3222727272739,7.0,4.0,24.0,0.0,0.9774088036367669,1
12735,1266,232.96,ICICI,Rupay,CARD,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9604406493975568,1
12736,1266,210.57,SBI,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9842732711595987,1
12737,1266,903.91,ICICI,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9492459016393443,1
12738,1266,1158.66,ICICI,Visa,CARD,Food,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9492459016393443,1
12739,1266,138.45,Kotak,Mastercard,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9831967213114754,1
12740,1266,77.14,BOB,UPI,UPI,Food,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.6923076923076923,0.7021276595744681,350.1030769230789,8.0,3.0,2.0,1.0,0.9703626220362622,0
12741,1266,385.23,SBI,Visa,CARD,Food,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9842732711595987,1
12742,1266,315.0,Kotak,UPI,UPI,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.6923076923076923,0.7021276595744681,350.1030769230789,8.0,3.0,2.0,1.0,0.8957193434180882,1
12743,1266,54.67,ICICI,Rupay,CARD,Shopping,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9604406493975568,1
12744,1266,31.27,BOB,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9748372338553579,1
12745,1266,855.02,SBI,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9626808100289296,1
12746,1266,252.09,Kotak,Visa,CARD,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9831967213114754,1
12747,1266,2461.27,HDFC,Visa,CARD,Electronics,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9238422755892861,1
12748,1266,721.66,SBI,UPI,UPI,Fuel,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.975,0.96,110.7272500000021,16.0,10.0,3.0,0.0,0.9842732711595987,1
12749,1266,1897.17,HDFC,Mastercard,CARD,Shopping,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9625,147.18192307692684,3.0,3.0,10.0,0.0,0.9590692755156002,1
12750,1267,72.73,BOB,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9760354608146267,1
12751,1267,156.33,Axis,Visa,CARD,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9841851494696239,1
12752,1267,924.43,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9590692755156002,1
12753,1267,99.94,Kotak,Visa,CARD,Shopping,Web,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.6923076923076923,0.6808510638297872,353.17384615384685,5.0,2.0,1.0,1.0,0.9031679617453676,0
12754,1267,291.02,ICICI,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.7844444444458,7.0,3.0,25.0,0.0,0.9636030725259022,1
12755,1267,410.36,HDFC,UPI,UPI,Fuel,Android,HIGH,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.7844444444458,7.0,3.0,25.0,0.0,0.9757353816839348,1
12756,1267,42.06,HDFC,Rupay,CARD,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9203805608433445,1
12757,1267,2643.94,ICICI,Rupay,CARD,Healthcare,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9633352360270039,1
12758,1267,243.36,HDFC,UPI,UPI,Shopping,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9203805608433445,1
12759,1267,203.04,Kotak,Mastercard,CARD,Shopping,Android,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.6923076923076923,0.6808510638297872,353.17384615384685,5.0,2.0,1.0,1.0,0.9031679617453676,0
12760,1267,10.0,ICICI,Mastercard,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9546838407494145,1
12761,1267,181.67,HDFC,Visa,CARD,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9590692755156002,1
12762,1267,3256.27,Kotak,Mastercard,CARD,Shopping,Web,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9346410729177026,1
12763,1267,128.26,ICICI,Visa,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9633352360270039,1
12764,1267,116.06,Kotak,Visa,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.985063752276867,1
12765,1267,40.64,Kotak,Rupay,CARD,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9777777777777777,0.9612403100775194,110.71244444444568,22.0,12.0,4.0,0.0,0.9346410729177026,1
12766,1267,206.2,HDFC,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9590692755156002,1
12767,1267,315.28,ICICI,UPI,UPI,Healthcare,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9634146341463414,148.00833333333625,10.0,7.0,11.0,0.0,0.9546838407494145,1
12768,1268,430.53,SBI,Mastercard,CARD,Shopping,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.6153846153846154,0.6382978723404256,352.4792307692338,4.0,2.0,1.0,1.0,0.7925881649731022,1
12769,1268,293.82,SBI,Visa,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9615499254843517,0
12770,1268,961.85,SBI,Visa,CARD,Shopping,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9615499254843517,1
12771,1268,839.5,BOB,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9563236870310825,1
12772,1268,293.26,ICICI,Visa,CARD,Fuel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12773,1268,1462.17,Axis,Mastercard,CARD,Fuel,iOS,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9831967213114754,1
12774,1268,47.1,HDFC,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9915983606557377,1
12775,1268,486.7,Kotak,Mastercard,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.93167021259578,1
12776,1268,48.1,HDFC,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9915983606557377,1
12777,1268,452.12,ICICI,UPI,UPI,Food,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9577049180327869,1
12778,1268,167.15,SBI,Rupay,CARD,Travel,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9847498387002169,1
12779,1268,522.15,ICICI,UPI,UPI,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12780,1268,156.65,ICICI,UPI,UPI,Food,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9655187002876968,1
12781,1268,760.95,SBI,UPI,UPI,Shopping,Web,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9766019751952228,1
12782,1268,249.51,ICICI,Rupay,CARD,Electronics,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12783,1268,170.57,ICICI,UPI,UPI,Food,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12784,1268,129.72,HDFC,UPI,UPI,Food,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9915983606557377,1
12785,1268,426.22,ICICI,Rupay,CARD,Fuel,iOS,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12786,1268,165.3,SBI,UPI,UPI,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9615499254843517,1
12787,1268,90.35,HDFC,UPI,UPI,Fuel,Android,MEDIUM,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9766019751952228,1
12788,1268,567.19,BOB,Visa,CARD,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9760354608146267,1
12789,1268,97.97,Kotak,Rupay,CARD,Fuel,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.93167021259578,1
12790,1268,631.45,Axis,Mastercard,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9813609139669318,1
12791,1268,97.09,SBI,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9766019751952228,1
12792,1268,10.0,HDFC,UPI,UPI,Electronics,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.98294117647183,5.0,2.0,26.0,0.0,0.9766019751952228,1
12793,1268,716.04,HDFC,UPI,UPI,Fuel,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,1.0,0.9761904761904762,144.2650000000015,14.0,7.0,12.0,0.0,0.9915983606557377,1
12794,1268,62.06,HDFC,UPI,UPI,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9443721039357147,1
12795,1268,490.24,ICICI,Rupay,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9624186169276789,1
12796,1268,226.71,Kotak,UPI,UPI,Healthcare,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.93167021259578,1
12797,1268,231.58,HDFC,UPI,UPI,Shopping,Android,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.6153846153846154,0.6382978723404256,352.4792307692338,4.0,2.0,1.0,1.0,0.8324750563244288,0
12798,1268,329.35,SBI,Rupay,CARD,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,0.9761904761904762,0.96875,111.37547619047663,19.0,7.0,5.0,0.0,0.9847498387002169,1
12799,1269,113.62,SBI,Visa,CARD,Healthcare,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9837659573260374,1
12800,1269,559.64,SBI,UPI,UPI,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9837659573260374,1
12801,1269,111.92,BOB,Visa,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9771247580503254,1
12802,1269,3558.83,Axis,UPI,UPI,Healthcare,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9798697870842864,1
12803,1269,181.48,SBI,Visa,CARD,Fuel,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.83944444444529,8.0,6.0,27.0,0.0,0.9766019751952228,1
12804,1269,574.13,ICICI,Visa,CARD,Shopping,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9615384615384616,0.9647058823529412,144.91230769230663,16.0,9.0,1.0,0.0,0.9546838407494145,1
12805,1269,792.19,ICICI,UPI,UPI,Shopping,Web,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9615384615384616,0.9647058823529412,144.91230769230663,16.0,9.0,1.0,0.0,0.9546838407494145,1
12806,1269,1527.95,Axis,UPI,UPI,Fuel,Android,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9798697870842864,1
12807,1269,528.84,HDFC,UPI,UPI,Fuel,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.5714285714285714,0.6363636363636364,352.0150000000015,4.0,2.0,1.0,1.0,0.7768479776847977,1
12808,1269,180.58,SBI,Visa,CARD,Fuel,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9837659573260374,1
12809,1269,1662.13,BOB,Mastercard,CARD,Electronics,Web,HIGH,R1,0.9731147540983607,152.58090273224045,2.1,0.9615384615384616,0.9647058823529412,144.91230769230663,16.0,9.0,1.0,0.0,0.9807962529274005,1
12810,1269,100.07,HDFC,UPI,UPI,Electronics,iOS,LOW,R4,0.9644351464435147,189.73578451882847,1.75,0.5714285714285714,0.6363636363636364,352.0150000000015,4.0,2.0,1.0,1.0,0.7768479776847977,0
12811,1269,57.79,Kotak,Mastercard,CARD,Fuel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9615384615384616,0.9647058823529412,144.91230769230663,16.0,9.0,1.0,0.0,0.985063752276867,1
12812,1269,195.13,Kotak,Rupay,CARD,Shopping,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9373643615461317,1
12813,1269,813.3,ICICI,UPI,UPI,Travel,Android,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.83944444444529,8.0,6.0,27.0,0.0,0.9655187002876968,1
12814,1269,87.06,SBI,Visa,CARD,Food,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.9615384615384616,0.9647058823529412,144.91230769230663,16.0,9.0,1.0,0.0,0.9332690453230472,1
12815,1269,422.06,HDFC,UPI,UPI,Shopping,iOS,LOW,R2,0.9344855305466238,99.96616559485531,1.45,1.0,1.0,84.83944444444529,8.0,6.0,27.0,0.0,0.9766019751952228,1
12816,1269,10.0,HDFC,UPI,UPI,Healthcare,iOS,HIGH,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9692307692307692,110.07959183673518,21.0,14.0,6.0,0.0,0.9417847599327246,1
12817,1270,190.64,SBI,UPI,UPI,Shopping,Android,MEDIUM,R1,0.9731147540983607,152.58090273224045,2.1,0.967741935483871,0.9647058823529412,145.48548387096548,14.0,5.0,2.0,0.0,0.9332690453230472,1
12818,1270,111.88,Kotak,Visa,CARD,Food,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9694656488549618,109.66098039215613,22.0,8.0,7.0,0.0,0.9398697870842864,1
12819,1270,10.0,ICICI,Mastercard,CARD,Travel,Android,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.967741935483871,0.9647058823529412,145.48548387096548,14.0,5.0,2.0,0.0,0.9562464669304692,1
12820,1270,170.25,BOB,Mastercard,CARD,Fuel,iOS,LOW,R1,0.9731147540983607,152.58090273224045,2.1,0.967741935483871,0.9647058823529412,145.48548387096548,14.0,5.0,2.0,0.0,0.9820765027322405,1
12821,1270,82.89,SBI,Rupay,CARD,Electronics,Web,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9694656488549618,109.66098039215613,22.0,8.0,7.0,0.0,0.9851983728560929,1
12822,1270,119.38,HDFC,Mastercard,CARD,Healthcare,Android,MEDIUM,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9694656488549618,109.66098039215613,22.0,8.0,7.0,0.0,0.9417847599327246,1
12823,1270,1360.18,ICICI,Mastercard,CARD,Shopping,iOS,MEDIUM,R4,0.9644351464435147,189.73578451882847,1.75,0.5454545454545454,0.6190476190476191,341.9727272727283,4.0,2.0,1.0,1.0,0.7603108188882247,1
12824,1270,753.17,ICICI,UPI,UPI,Healthcare,Android,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9694656488549618,109.66098039215613,22.0,8.0,7.0,0.0,0.965040573886213,1
12825,1270,227.39,HDFC,Mastercard,CARD,Fuel,iOS,LOW,R3,0.9496744677107162,125.47282773183177,1.1,1.0,0.9694656488549618,109.66098039215613,22.0,8.0,7.0,0.0,0.9417847599327246,1
